"63","71","01","1002","00031","Basirih Permai, Komp.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","544.2","3.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00032","Berlian, Gg.","Gg. Mutiara","Gg. Istiglal","Kelayan Selatan","Banjarmasin Selatan","105.0","2.1","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00033","Bersama, Gg.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","131.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00034","Biduan, Jl.","Laksana Intan","Pembangunan","Kelayan Selatan","Banjarmasin Selatan","72.0","3.4","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00035","Cendrawasih I, Jl.","Komp. Lokasi III","Cendrawasih 3","Kelayan Selatan","Banjarmasin Selatan","47.0","2.8","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00036","Cendrawasih II, Jl.","Garuda","Buntu","Kelayan Selatan","Banjarmasin Selatan","153.0","3.2","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00037","Cendrawasih III, Jl.","Garuda","Cenderawasih I","Kelayan Selatan","Banjarmasin Selatan","150.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00038","Cendrawasih IV, Jl.","Komp. Lokasi III","Cenderawasih 6","Kelayan Selatan","Banjarmasin Selatan","115.0","4.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00039","Cendrawasih IX, Jl.","Cendrawasih VI","Cendrawasih IV","Kelayan Selatan","Banjarmasin Selatan","85.0","4.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00040","Cendrawasih V, Jl.","Garuda","Cenderawasih","Kelayan Selatan","Banjarmasin Selatan","66.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00041","Cendrawasih VI, Jl.","Cendrawasih VII","Ujung Jalan","Kelayan Selatan","Banjarmasin Selatan","78.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00042","Cendrawasih VII, Jl.","Cendrawasih IV","Ujung Jalan","Kelayan Selatan","Banjarmasin Selatan","108.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
